State,County,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
MT,Gallatin County,8/1/22,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,11/1/20,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,12/1/21,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,5/1/22,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,9/1/22,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,6/1/22,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Madison County,8/1/22,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,2/1/22,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,10/1/22,BMW,X5,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,5/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,12/1/21,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,10/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,10/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,3/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,6/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Mineral County,3/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,8/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,9/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,4/1/22,BMW,X5,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Jefferson County,12/1/22,BMW,X5,2017,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,1/1/22,BMW,X5,2017,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,5/1/22,BMW,X5,2017,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Granite County,12/1/21,BMW,X5,2017,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,9/1/22,BMW,X5,2017,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,4/1/22,BMW,X5,2017,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,9/1/22,BMW,X5,2018,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,5/1/21,BMW,X5,2018,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/22,BMW,X5,2018,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,10/1/21,BMW,X5,2018,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,6/1/22,BMW,X5,2016,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,10/1/22,BMW,X5,2016,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,11/1/22,BMW,X5,2016,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,10/1/21,BMW,X5,2016,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,9/1/22,BMW,X5,2016,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,12/1/22,JEEP,WRANGLER,2023,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,12/1/22,JEEP,WRANGLER,2023,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Granite County,12/1/22,JEEP,WRANGLER,2023,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,12/1/22,JEEP,WRANGLER,2023,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,9/1/22,JEEP,WRANGLER,2023,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,10/1/22,JEEP,WRANGLER,2023,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Jefferson County,8/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,8/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,10/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,6/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,4/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,7/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,5/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,11/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,6/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,6/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,7/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,7/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,4/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,10/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,6/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,8/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Hill County,7/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,3/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,10/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Granite County,9/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Broadwater County,12/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,4/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Jefferson County,9/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,11/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,11/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,6/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,9/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Rosebud County,9/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,10/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Jefferson County,8/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,9/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,10/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,10/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,6/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,8/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,12/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,10/1/22,JEEP,WRANGLER,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,4/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,7/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,8/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Sanders County,4/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,2/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,7/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,6/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,3/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Phillips County,12/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,7/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,9/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,10/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,9/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,9/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,1/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Madison County,11/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,1/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Carbon County,9/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,12/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Sweet Grass County,8/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,11/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,8/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Broadwater County,6/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Madison County,10/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,10/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,3/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,10/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Fallon County,7/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lincoln County,7/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,9/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,10/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,7/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Granite County,5/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,11/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,7/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,12/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,10/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Granite County,8/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,5/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,6/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,11/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,1/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,7/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,11/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,12/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,2/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Powell County,7/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,5/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,10/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Madison County,8/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,2/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,11/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,10/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Jefferson County,2/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,8/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,12/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,7/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,7/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,4/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Hill County,6/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,6/1/21,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Madison County,1/1/22,JEEP,WRANGLER,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,5/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,10/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,8/1/21,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Custer County,5/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,4/1/22,CHRYSLER,PACIFICA,2019,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,7/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,12/1/21,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,4/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,5/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Wheatland County,1/1/21,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,2/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Hill County,12/1/21,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Teton County,10/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,12/1/21,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,2/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,8/1/22,CHRYSLER,PACIFICA,2019,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,6/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,3/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Daniels County,12/1/22,CHRYSLER,PACIFICA,2020,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,3/1/22,CHRYSLER,PACIFICA,2019,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,7/1/21,CHRYSLER,PACIFICA,2019,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Richland County,1/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,3/1/21,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,1/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,7/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,5/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,6/1/22,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,7/1/21,CHRYSLER,PACIFICA,2021,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,8/1/22,CHRYSLER,PACIFICA,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,1/1/22,CHRYSLER,PACIFICA,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,8/1/22,CHRYSLER,PACIFICA,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,7/1/22,CHRYSLER,PACIFICA,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,7/1/22,CHRYSLER,PACIFICA,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,3/1/22,CHRYSLER,PACIFICA,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,6/1/22,CHRYSLER,PACIFICA,2022,PHEV,2,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
