,state_num,ev,pct_car_buyers,car_buyers,pct_boomers,boomers,Under 5,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,+85 years,median_hh_inc,inc_norm,boomer_saturation,ev_per_c,ev_per_1k_b,ev_saturation,zip,kids,20s,30s,40s,50s,60s,70s,80s
3540,2.0,18.0,71.0,14442.0,16.6,3369.0,7.5,6.7,6.6,6.2,11.3,7.8,6.9,6.3,5.4,4.9,5.1,6.2,5.8,5.0,3.6,2.0,1.5,1.2,53834.0,-0.3523018608016883,0.2332779393435812,0.0012463647694225177,5.341246290801187,0.0,28532,0.29,0.191,0.132,0.10300000000000001,0.113,0.10800000000000001,0.055999999999999994,0.027000000000000003
3541,2.0,2.0,73.6,1586.0,23.4,505.0,5.9,5.7,7.0,6.5,4.9,5.2,5.4,6.5,7.0,4.6,6.5,7.7,7.8,7.0,5.7,2.9,1.7,1.9,45405.0,-0.660720115149781,0.3184110970996217,0.0012610340479192938,3.952569169960474,0.0,28538,0.26400000000000007,0.10100000000000002,0.11900000000000001,0.11599999999999999,0.142,0.14800000000000002,0.086,0.036
3542,2.0,32.0,70.7,12039.0,15.1,2569.0,7.6,7.5,6.9,6.0,8.1,7.9,8.5,7.0,5.5,5.0,5.2,6.8,6.0,4.6,3.2,1.9,1.2,0.7,54317.0,-0.3346288252280581,0.21338981642993604,0.002658028075421547,12.45136186770428,0.0,28539,0.293,0.16,0.155,0.105,0.12,0.106,0.051,0.019
3543,2.0,45.0,70.0,34803.0,15.5,7706.0,7.6,6.7,6.5,6.8,11.3,8.2,7.5,6.5,5.1,5.1,5.0,5.9,5.7,4.4,3.2,2.0,1.4,1.1,49363.0,-0.5158963577989979,0.22141769387696464,0.0012929919834497026,5.838847800700662,0.0,28540,0.3,0.195,0.14,0.102,0.109,0.10100000000000002,0.052000000000000005,0.025
3544,2.0,1.0,57.1,2864.0,0.8,42.0,12.5,6.1,3.9,11.1,40.1,13.4,4.7,3.1,2.2,1.4,0.3,0.3,0.4,0.3,0.0,0.1,0.0,0.1,37315.0,-0.9567343134741456,0.014664804469273743,0.00034916201117318437,23.25581395348837,0.0,28543,0.429,0.535,0.07800000000000001,0.036000000000000004,0.006,0.006999999999999999,0.001,0.001
3545,2.0,2.0,69.2,2964.0,12.7,543.0,8.6,6.7,5.9,6.6,17.4,9.2,7.3,6.2,4.2,4.2,4.3,4.8,4.1,4.1,2.6,1.5,1.3,0.8,47845.0,-0.5714401838875498,0.18319838056680163,0.0006747638326585695,3.676470588235294,0.0,28544,0.308,0.26599999999999996,0.135,0.084,0.091,0.08199999999999999,0.040999999999999995,0.021
3546,2.0,77.0,69.1,33523.0,13.6,6592.0,7.7,7.5,7.0,6.6,11.9,9.1,8.1,7.2,5.4,4.7,4.4,4.9,4.9,4.0,2.8,1.8,1.2,1.0,49773.0,-0.5008944021360819,0.19664111207230855,0.0022969304656504487,11.679053541635067,0.0,28546,0.30900000000000005,0.21,0.153,0.10100000000000002,0.09300000000000001,0.08900000000000001,0.046,0.022000000000000002
3547,2.0,13.0,60.0,13623.0,0.4,96.0,4.2,3.6,2.3,16.8,51.6,10.8,3.5,3.1,2.1,0.8,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,56429.0,-0.2573504584961597,0.0070469059678484915,0.0009542685164794832,134.02061855670104,0.0,28547,0.4,0.6240000000000001,0.066,0.029000000000000005,0.006999999999999999,0.0030000000000000005,0.0,0.0
3548,2.0,7.0,73.2,9672.0,22.0,2903.0,5.8,5.9,7.1,6.7,5.7,6.4,5.6,5.8,5.9,6.0,6.5,7.3,7.4,5.9,4.9,3.1,2.3,1.6,50936.0,-0.45834007424346934,0.3001447477253929,0.0007237386269644334,2.4104683195592287,0.0,28551,0.26799999999999996,0.12100000000000001,0.11399999999999999,0.11900000000000001,0.138,0.133,0.08,0.039
3549,2.0,2.0,83.8,320.0,40.3,154.0,1.8,6.3,4.5,2.9,4.5,2.4,3.7,5.2,2.9,10.7,4.7,7.9,8.6,14.1,10.2,5.5,2.9,1.3,112778.0,1.8044671016249312,0.48125,0.00625,12.903225806451612,0.0,28553,0.16200000000000003,0.069,0.08900000000000001,0.136,0.126,0.22699999999999998,0.157,0.042
3550,2.0,9.0,75.3,3959.0,21.7,1142.0,6.6,5.6,6.0,5.4,6.0,6.6,7.1,6.2,5.4,5.8,6.0,8.1,8.0,6.5,4.6,2.9,1.8,1.4,53569.0,-0.36199824677893877,0.28845668098004545,0.0022733013387218996,7.874015748031496,0.0,28555,0.24700000000000003,0.126,0.133,0.11199999999999999,0.141,0.145,0.075,0.032
3551,2.0,29.0,80.9,12061.0,33.5,5000.0,3.8,4.8,5.0,4.6,4.2,4.8,5.6,5.4,5.4,5.7,6.2,7.6,8.2,8.7,8.1,5.2,3.4,3.2,56909.0,-0.23978719332981913,0.41455932343918417,0.002404444075947268,5.798840231953609,0.0,28557,0.19099999999999995,0.09,0.11,0.11100000000000002,0.138,0.16899999999999998,0.133,0.066
3552,2.0,55.0,77.1,21604.0,28.8,8070.0,5.1,5.4,6.0,5.4,4.9,5.8,5.8,5.6,5.2,5.4,5.8,7.6,7.9,7.5,6.8,4.5,2.6,2.5,53676.0,-0.35808310225227535,0.3735419366783929,0.0025458248472505093,6.814521125015487,0.0,28560,0.22900000000000006,0.107,0.11399999999999999,0.10600000000000001,0.13399999999999998,0.154,0.113,0.051
3553,2.0,89.0,76.4,30088.0,30.1,11845.0,5.2,5.8,6.0,5.5,5.1,5.4,5.8,5.8,5.2,5.3,5.5,6.5,7.5,7.7,7.0,5.0,3.0,2.9,61943.0,-0.0555924498978226,0.39367854294070725,0.0029579898963041744,7.513084585514098,0.0,28562,0.23599999999999993,0.105,0.11599999999999999,0.105,0.12,0.152,0.12,0.059000000000000004
3554,2.0,24.0,77.5,16780.0,25.6,5545.0,4.3,5.2,6.0,5.9,4.6,5.2,5.5,6.0,6.1,6.3,7.3,8.3,9.0,7.2,5.8,3.5,2.3,1.5,57154.0,-0.2308226100678328,0.3304529201430274,0.0014302741358760429,4.32744320230797,0.0,28570,0.225,0.098,0.115,0.12399999999999999,0.15600000000000003,0.162,0.09300000000000001,0.038
3555,2.0,13.0,90.0,2251.0,55.3,1383.0,2.4,2.2,2.4,2.7,1.8,2.2,2.4,3.4,2.5,3.9,5.5,8.7,11.8,16.5,12.4,9.6,5.3,4.3,63350.0,-0.004110128878986864,0.6143936028431808,0.005775211017325633,9.39306358381503,0.0,28571,0.1,0.04,0.057999999999999996,0.064,0.142,0.28300000000000003,0.22,0.096
3556,2.0,1.0,71.9,4711.0,23.7,1555.0,6.3,6.2,8.0,6.2,5.5,5.5,6.1,5.1,6.1,6.2,5.5,6.6,7.0,6.3,5.2,3.8,2.1,2.2,52333.0,-0.40722365458226567,0.33007853958819783,0.00021226915729144556,0.6426735218508997,0.0,28572,0.2809999999999999,0.11,0.11199999999999999,0.12300000000000001,0.121,0.133,0.09,0.04300000000000001
3557,2.0,3.0,79.1,1593.0,33.0,664.0,4.5,4.7,5.4,5.7,3.5,4.7,5.6,5.7,4.8,5.4,6.4,7.4,10.2,7.4,7.7,4.2,3.3,3.6,43490.0,-0.7307902251363271,0.41682360326428125,0.0018832391713747645,4.511278195488722,0.0,28573,0.20900000000000005,0.08199999999999999,0.113,0.102,0.138,0.17600000000000002,0.11900000000000001,0.069
3558,2.0,12.0,67.8,12669.0,13.9,2605.0,7.9,8.2,8.2,6.5,7.5,8.3,8.3,7.5,6.3,5.5,4.7,5.2,4.7,4.1,3.0,1.8,1.3,0.9,48806.0,-0.5362770634191055,0.2056200173652222,0.000947193937958797,4.604758250191865,0.0,28574,0.322,0.158,0.158,0.11800000000000001,0.099,0.08800000000000001,0.048,0.022000000000000002
3559,2.0,1.0,64.7,3454.0,14.2,756.0,7.4,7.9,9.9,8.6,6.7,6.3,6.4,6.4,6.0,6.1,6.3,5.5,5.3,4.1,3.5,1.6,1.0,0.9,43029.0,-0.7476582777231667,0.21887666473653736,0.00028951939779965256,1.321003963011889,0.0,28578,0.353,0.13,0.128,0.121,0.11800000000000001,0.09399999999999999,0.051,0.019
3560,2.0,2.0,79.3,510.0,32.5,209.0,2.6,5.0,6.5,6.4,4.2,4.7,2.6,5.9,5.3,5.9,6.5,7.3,10.4,5.0,7.0,6.4,4.4,3.9,71136.0,0.2807806681733621,0.40980392156862744,0.00392156862745098,9.523809523809526,0.0,28579,0.20700000000000002,0.08900000000000001,0.085,0.11199999999999999,0.138,0.154,0.134,0.083
3561,2.0,6.0,81.2,10286.0,21.0,2662.0,3.8,4.3,5.3,4.6,5.7,7.8,8.1,7.9,7.8,7.3,6.4,7.1,6.8,6.3,4.5,2.8,1.8,1.5,40463.0,-0.8415485660915623,0.25879836671203577,0.00058331713007972,2.253098009763425,0.0,28580,0.18799999999999997,0.135,0.16,0.151,0.135,0.131,0.073,0.033
3562,2.0,1.0,82.9,155.0,36.9,69.0,3.7,2.1,7.0,4.3,1.1,2.1,1.6,2.7,0.5,5.9,7.5,18.7,10.7,18.7,8.0,2.1,0.5,2.7,103750.0,1.474131355954676,0.44516129032258067,0.0064516129032258064,14.285714285714285,0.0,28581,0.17099999999999993,0.032,0.04300000000000001,0.064,0.262,0.294,0.10099999999999999,0.032
3563,2.0,3.0,74.1,1401.0,24.6,465.0,4.7,5.3,6.6,7.8,4.4,3.2,5.5,7.5,9.6,6.1,5.8,6.7,6.6,6.6,6.3,4.2,2.0,1.2,65250.0,0.06541112907111114,0.33190578158458245,0.0021413276231263384,6.437768240343348,0.0,28582,0.25900000000000006,0.07600000000000001,0.13,0.157,0.125,0.132,0.105,0.032
3564,2.0,34.0,76.6,10399.0,28.3,3838.0,4.7,5.9,6.1,5.8,4.1,3.9,5.3,6.3,6.0,6.4,6.4,7.8,8.3,7.7,6.3,4.3,2.6,2.3,64889.0,0.052202090060592524,0.3690739494182133,0.003269545148571978,8.856473039854128,0.0,28584,0.23400000000000007,0.08,0.11599999999999999,0.124,0.142,0.16,0.106,0.049
3565,2.0,3.0,77.4,2800.0,27.3,987.0,4.5,5.6,6.1,5.2,5.2,5.3,4.9,5.3,5.4,6.0,6.6,9.6,8.1,7.9,6.3,3.7,2.3,1.9,35560.0,-1.0209500017385782,0.3525,0.0010714285714285715,3.0364372469635628,0.0,28585,0.22599999999999995,0.105,0.102,0.114,0.162,0.16,0.1,0.041999999999999996
3566,2.0,5.0,75.2,5915.0,21.6,1697.0,5.5,5.4,6.4,6.2,5.6,7.7,6.9,6.6,6.3,5.9,6.6,6.7,6.6,5.8,4.9,3.1,2.0,1.7,39044.0,-0.8934699687395564,0.28689771766694844,0.0008453085376162299,2.944640753828033,0.0,28586,0.24799999999999997,0.133,0.135,0.122,0.133,0.12399999999999999,0.08,0.037000000000000005
3567,2.0,59.0,70.1,19865.0,16.3,4630.0,6.7,7.3,7.8,7.1,4.9,5.9,7.3,7.5,7.4,7.3,6.3,5.9,5.4,5.0,3.8,2.3,1.3,0.9,69489.0,0.22051671457135613,0.23307324439969795,0.0029700478228039265,12.740228892247895,0.0,28590,0.29900000000000004,0.10800000000000001,0.14800000000000002,0.147,0.122,0.10400000000000001,0.061,0.022000000000000002
3568,2.0,34.0,85.6,3296.0,41.9,1613.0,2.4,2.5,3.9,4.5,3.5,3.4,3.3,3.7,3.6,5.2,7.2,10.4,11.9,11.5,9.8,6.4,3.9,2.7,84457.0,0.7681978666750756,0.48938106796116504,0.010315533980582525,21.065675340768276,0.0,28594,0.14400000000000004,0.069,0.07,0.08800000000000001,0.17600000000000002,0.23399999999999999,0.16200000000000003,0.066
3569,2.0,143.0,74.9,40401.0,23.7,12811.0,5.0,5.5,6.3,6.9,6.2,6.1,5.7,5.9,5.8,6.4,6.6,7.0,6.7,5.8,5.4,3.8,2.4,2.3,55856.0,-0.2783166062884787,0.31709611148238903,0.0035395163486052327,11.161411177021543,0.0,28601,0.25099999999999995,0.12300000000000001,0.11600000000000002,0.122,0.136,0.125,0.092,0.04699999999999999
3570,2.0,35.0,74.6,21769.0,22.7,6621.0,5.2,5.8,6.9,6.3,5.4,5.7,5.8,5.8,6.1,7.0,6.9,7.4,7.2,6.0,5.0,3.4,2.0,1.9,47015.0,-0.6018099965710137,0.3041481005098994,0.0016077908953098443,5.2854122621564485,0.0,28602,0.25400000000000006,0.11100000000000002,0.11599999999999999,0.131,0.14300000000000002,0.132,0.084,0.039
3571,2.0,26.0,78.8,5554.0,31.5,2222.0,3.4,3.9,4.4,6.8,8.6,4.6,4.8,5.2,5.2,5.5,5.6,7.1,8.1,8.6,8.1,5.3,2.4,2.4,53018.0,-0.3821594115844672,0.40007202016564636,0.004681310767014764,11.695906432748536,0.0,28604,0.21200000000000002,0.132,0.1,0.107,0.127,0.16699999999999998,0.13399999999999998,0.048
3572,2.0,25.0,82.8,3205.0,36.5,1415.0,3.2,3.9,3.8,4.6,7.5,5.6,4.1,4.3,4.4,5.0,6.7,7.8,7.7,8.2,9.7,6.3,3.9,3.6,72734.0,0.33925170512297087,0.4414976599063963,0.0078003120124804995,17.65536723163842,0.0,28605,0.17200000000000004,0.131,0.08399999999999999,0.094,0.145,0.15899999999999997,0.16,0.075
3573,2.0,2.0,76.7,1580.0,26.3,541.0,4.0,5.4,5.5,6.9,4.6,5.2,4.5,5.1,4.5,6.3,8.3,9.5,8.3,8.5,5.2,3.7,3.0,1.5,31607.0,-1.1655908084105453,0.34240506329113923,0.0012658227848101266,3.6900369003690034,0.0,28606,0.23299999999999998,0.098,0.096,0.10800000000000001,0.17800000000000002,0.168,0.08900000000000001,0.045
3574,2.0,101.0,66.7,23676.0,15.1,5356.0,3.2,3.0,3.4,15.0,30.1,6.1,4.1,3.6,3.6,3.7,3.6,3.8,4.3,4.3,3.1,2.3,1.4,1.3,44736.0,-0.6851989159753681,0.22622064537928704,0.0042659232978543675,18.853836102296064,0.0,28607,0.33299999999999996,0.36200000000000004,0.077,0.07300000000000001,0.07400000000000001,0.086,0.054000000000000006,0.027000000000000003
3575,2.0,13.0,77.8,4776.0,24.8,1522.0,4.6,5.4,5.4,6.1,4.6,5.0,5.5,5.8,5.7,7.2,8.2,8.2,8.3,6.6,6.1,4.2,1.6,1.3,59531.0,-0.14384785735868386,0.31867671691792293,0.0027219430485762143,8.535784635587657,0.0,28609,0.22200000000000003,0.096,0.113,0.129,0.16399999999999998,0.149,0.10300000000000001,0.029000000000000005
3576,2.0,10.0,74.5,7524.0,22.0,2227.0,5.6,5.9,6.5,6.2,5.9,5.9,5.4,6.0,6.3,6.8,6.9,7.5,7.4,6.4,5.0,3.3,1.9,1.3,62539.0,-0.03378472898294975,0.2959861775651249,0.0013290802764486975,4.488330341113106,0.0,28610,0.255,0.11800000000000001,0.114,0.131,0.14400000000000002,0.138,0.083,0.032
3577,2.0,23.0,76.4,9044.0,23.5,2776.0,4.6,5.7,5.7,6.2,5.3,6.1,5.9,4.9,5.7,6.5,8.1,8.6,7.1,7.0,5.3,3.4,2.3,1.6,43417.0,-0.7334613050470414,0.3069438301636444,0.0025431225121627598,8.282319049333813,0.0,28612,0.23599999999999993,0.11399999999999999,0.10800000000000001,0.122,0.16699999999999998,0.141,0.087,0.039
3578,2.0,30.0,73.6,16905.0,22.0,5049.0,5.6,6.0,7.1,6.6,5.3,6.0,5.8,5.8,6.1,7.0,6.8,7.2,6.4,5.6,5.1,3.5,2.3,1.9,52624.0,-0.39657592507517175,0.29866903283052354,0.001774622892635315,5.9405940594059405,0.0,28613,0.26400000000000007,0.113,0.11599999999999999,0.131,0.14,0.12,0.086,0.041999999999999996
3579,2.0,5.0,78.4,1836.0,29.6,693.0,4.8,5.5,4.5,5.8,4.9,4.6,5.1,4.4,6.9,5.8,6.7,7.6,9.6,9.0,6.7,4.4,1.5,2.3,33244.0,-1.1056927561661714,0.37745098039215685,0.0027233115468409588,7.204610951008645,0.0,28617,0.21599999999999994,0.095,0.095,0.127,0.14300000000000002,0.18600000000000003,0.11100000000000002,0.038
3580,2.0,9.0,77.2,1719.0,25.7,571.0,4.7,5.5,5.9,5.5,4.4,5.9,6.9,6.1,4.6,6.2,7.3,8.5,7.2,7.5,5.7,4.5,2.8,0.9,54167.0,-0.34011734559253953,0.3321698662012798,0.005235602094240838,15.734265734265735,0.0,28618,0.22799999999999998,0.10300000000000001,0.13,0.10800000000000001,0.158,0.147,0.102,0.037
3581,2.0,13.0,75.7,7537.0,27.5,2734.0,5.4,5.8,6.1,5.6,5.0,5.6,5.5,4.9,5.2,7.1,6.5,7.0,6.6,6.8,5.4,4.9,3.2,3.3,50031.0,-0.4914541471091739,0.36274379726681705,0.0017248242006103224,4.753199268738574,0.0,28621,0.24299999999999997,0.106,0.10400000000000001,0.12300000000000001,0.135,0.13399999999999998,0.10300000000000001,0.065
3582,2.0,1.0,76.6,1834.0,29.8,713.0,4.4,6.2,5.7,6.6,4.0,4.3,5.0,5.1,5.8,5.6,5.8,8.0,7.6,7.8,7.1,4.7,3.0,3.3,36679.0,-0.9800056398195469,0.3887677208287895,0.0005452562704471102,1.4005602240896358,0.0,28622,0.23400000000000007,0.083,0.10099999999999999,0.11399999999999999,0.138,0.154,0.11800000000000001,0.063
3583,2.0,1.0,78.7,1274.0,30.7,496.0,5.9,4.6,5.8,4.3,4.1,4.6,5.1,4.5,4.6,6.7,6.6,8.6,8.9,7.7,8.5,4.8,2.6,2.0,36420.0,-0.9894824849822181,0.3893249607535322,0.0007849293563579278,2.012072434607646,0.0,28623,0.21299999999999997,0.087,0.096,0.113,0.152,0.166,0.133,0.046
3584,2.0,1.0,80.6,1124.0,35.0,488.0,4.1,5.5,4.2,4.8,4.0,4.3,3.6,4.3,5.4,5.4,6.7,7.9,10.6,10.3,7.7,5.8,2.7,2.6,45448.0,-0.659146739311963,0.43416370106761565,0.0008896797153024911,2.044989775051125,0.0,28624,0.19400000000000006,0.083,0.079,0.10800000000000001,0.14600000000000002,0.209,0.135,0.053000000000000005
3585,2.0,45.0,75.2,28885.0,24.8,9529.0,5.3,5.8,6.6,6.1,5.6,5.5,5.6,5.6,5.6,6.3,7.0,7.3,6.9,6.3,5.7,4.0,2.6,2.3,52641.0,-0.39595389276719717,0.3298944088627315,0.0015579020252726328,4.72193074501574,0.0,28625,0.24799999999999997,0.111,0.11199999999999999,0.11899999999999998,0.14300000000000002,0.132,0.09699999999999999,0.049
3586,2.0,5.0,79.9,1997.0,27.1,678.0,4.4,5.0,5.4,4.8,4.2,5.0,5.5,5.5,5.7,7.6,7.4,8.6,8.1,8.4,6.9,4.2,2.0,1.6,56736.0,-0.24611728681685435,0.33950926389584374,0.0025037556334501754,7.363770250368188,0.0,28626,0.20099999999999996,0.092,0.11,0.133,0.16,0.165,0.11100000000000002,0.036000000000000004
3587,2.0,1.0,78.9,1053.0,34.3,457.0,4.5,4.6,5.5,5.1,5.8,5.3,4.2,5.1,4.9,5.7,5.8,6.4,9.1,10.3,6.9,5.3,2.5,2.9,39063.0,-0.8927747561600555,0.43399810066476735,0.000949667616334283,2.1834061135371177,0.0,28627,0.21099999999999994,0.111,0.09300000000000001,0.10600000000000001,0.122,0.19399999999999998,0.122,0.054000000000000006
3588,2.0,33.0,76.4,15098.0,24.4,4819.0,5.0,5.2,6.1,6.3,5.5,5.7,5.6,5.2,5.7,6.9,7.7,7.8,7.0,6.6,5.3,3.9,2.5,1.8,53787.0,-0.3540215971825591,0.3191813485229832,0.0021857199629089948,6.846473029045643,0.0,28630,0.23599999999999993,0.11199999999999999,0.10800000000000001,0.126,0.155,0.136,0.092,0.043
3589,2.0,1.0,78.2,506.0,31.1,201.0,6.8,5.7,4.2,4.3,5.1,4.3,3.9,4.9,4.0,7.0,7.3,7.9,9.0,7.0,11.4,2.3,3.7,1.2,33532.0,-1.095154797066367,0.39723320158102765,0.001976284584980237,4.9504950495049505,0.0,28631,0.21799999999999997,0.09399999999999999,0.08800000000000001,0.11,0.152,0.16,0.13699999999999998,0.049
3590,2.0,4.0,74.1,3829.0,22.8,1178.0,5.3,6.5,6.4,6.7,4.6,5.4,5.1,5.3,6.6,7.3,7.1,8.1,6.6,5.5,5.5,4.2,2.1,1.7,55200.0,-0.30231973534914414,0.30765212849307916,0.0010446591799425438,3.392705682782019,0.0,28634,0.25900000000000006,0.1,0.10399999999999998,0.13899999999999998,0.152,0.121,0.09699999999999999,0.038
3591,2.0,5.0,76.4,2647.0,24.1,836.0,5.5,4.7,6.7,5.9,4.4,4.8,5.3,4.3,6.3,7.8,7.0,10.4,7.7,6.8,5.3,2.4,2.7,2.0,36736.0,-0.9779200020810439,0.31582924064979223,0.0018889308651303363,5.973715651135007,0.0,28635,0.23599999999999993,0.092,0.096,0.141,0.174,0.145,0.077,0.047
3592,2.0,2.0,75.0,3749.0,23.1,1157.0,5.5,5.3,6.6,6.3,5.1,5.0,4.8,5.2,6.0,7.6,7.2,9.1,7.0,6.4,4.6,4.2,2.4,1.8,44661.0,-0.6879431761576088,0.3086156308348893,0.0005334755934915977,1.7271157167530224,0.0,28636,0.25,0.10099999999999999,0.1,0.136,0.163,0.134,0.08800000000000001,0.042
3593,2.0,5.0,78.1,1149.0,22.8,335.0,3.5,5.4,5.8,5.8,5.7,6.1,5.9,5.2,5.4,8.0,8.2,9.2,6.7,5.0,4.7,4.3,2.7,2.3,40994.0,-0.822119204001298,0.2915578764142733,0.004351610095735422,14.88095238095238,0.0,28637,0.21900000000000006,0.11800000000000001,0.11100000000000002,0.134,0.174,0.11699999999999999,0.09,0.05
3594,2.0,9.0,75.4,8959.0,24.1,2865.0,5.2,5.7,6.2,6.4,5.5,5.4,5.4,5.2,5.9,7.1,7.5,7.6,6.8,6.1,5.6,4.1,2.6,1.6,50741.0,-0.46547515071729517,0.31979015515124454,0.001004576403616475,3.1402651779483604,0.0,28638,0.24599999999999994,0.109,0.10600000000000001,0.13,0.151,0.12899999999999998,0.09699999999999999,0.042
3595,2.0,5.0,80.0,3698.0,32.2,1487.0,4.2,4.0,5.5,5.0,4.2,5.3,6.6,6.3,5.5,5.6,5.6,7.6,6.8,7.4,7.9,5.3,3.9,3.5,41014.0,-0.8213874012860338,0.4021092482422931,0.0013520822065981612,3.360215053763441,0.0,28640,0.2,0.095,0.12899999999999998,0.111,0.132,0.142,0.132,0.07400000000000001
3596,2.0,4.0,75.4,4021.0,26.3,1402.0,5.2,5.8,6.7,5.8,5.1,5.2,5.7,5.9,5.4,5.9,6.6,7.2,7.9,6.7,5.7,3.8,3.0,2.3,42863.0,-0.7537322402598594,0.3486694852026859,0.000994777418552599,2.851033499643621,0.0,28642,0.24599999999999994,0.10300000000000001,0.11600000000000002,0.113,0.138,0.14600000000000002,0.095,0.053
3597,2.0,2.0,79.8,2579.0,32.7,1056.0,2.9,4.6,6.6,5.1,5.4,3.4,4.0,4.9,5.9,6.1,6.8,8.4,9.1,8.5,7.3,5.1,3.2,2.7,42351.0,-0.7724663897706228,0.40946103140752227,0.0007754943776657619,1.8921475875118259,0.0,28643,0.20200000000000004,0.08800000000000001,0.08900000000000001,0.12,0.152,0.17600000000000002,0.12399999999999999,0.059000000000000004
3598,2.0,2.0,82.2,1314.0,36.9,589.0,3.5,4.0,4.4,4.9,5.4,3.8,2.9,4.9,4.3,5.5,6.3,8.9,10.5,9.9,8.5,5.9,3.5,2.9,27292.0,-1.3234772442287943,0.4482496194824962,0.0015220700152207,3.389830508474576,0.0,28644,0.17799999999999996,0.092,0.07800000000000001,0.098,0.152,0.204,0.14400000000000002,0.064
3599,2.0,54.0,76.6,35260.0,25.8,11861.0,4.9,5.4,5.9,6.0,5.2,5.5,5.4,5.3,5.9,6.6,7.3,7.5,7.5,6.8,5.8,4.0,2.6,2.2,42690.0,-0.7600623337468947,0.33638684061259216,0.0015314804310833806,4.552352048558422,0.0,28645,0.23400000000000007,0.107,0.107,0.125,0.14800000000000002,0.14300000000000002,0.098,0.04800000000000001
3600,2.0,6.0,83.4,461.0,40.3,223.0,3.8,2.9,4.2,4.5,4.7,4.5,3.4,6.3,3.4,2.4,6.9,8.3,10.8,9.0,11.8,5.6,3.8,3.6,67163.0,0.13540805878613088,0.4837310195227766,0.013015184381778741,26.785714285714285,0.0,28646,0.16599999999999995,0.092,0.09699999999999999,0.057999999999999996,0.15200000000000002,0.198,0.174,0.07400000000000001
3601,2.0,19.0,74.9,9723.0,21.6,2809.0,5.0,6.1,6.3,6.3,5.7,5.7,5.7,5.8,5.9,7.6,7.2,7.7,7.0,5.4,5.3,3.8,1.9,1.7,54470.0,-0.32903053445628705,0.2889026020775481,0.0019541293839349994,6.761565836298932,0.0,28650,0.25099999999999995,0.114,0.115,0.135,0.149,0.124,0.091,0.036
3602,2.0,1.0,76.2,4803.0,25.2,1590.0,5.8,5.3,6.3,5.6,4.7,4.9,5.1,6.2,6.6,7.5,6.7,7.0,7.9,6.7,5.9,3.7,2.2,1.8,39077.0,-0.8922624942593705,0.3310430980637102,0.00020820320632937748,0.6285355122564426,0.0,28651,0.23799999999999996,0.09600000000000002,0.113,0.141,0.13699999999999998,0.14600000000000002,0.09600000000000002,0.04
3603,2.0,5.0,76.5,2567.0,28.6,960.0,4.9,5.3,5.8,6.6,5.3,5.0,4.3,4.3,4.7,8.1,7.0,6.8,7.6,7.5,7.5,4.5,2.8,2.1,41950.0,-0.7871390342116698,0.37397740553174913,0.0019477989871445266,5.202913631633715,0.0,28654,0.235,0.10300000000000001,0.086,0.128,0.138,0.151,0.12,0.049
3604,2.0,71.0,76.3,42224.0,24.6,13630.0,5.1,5.4,6.1,5.9,5.9,6.1,6.1,5.8,5.6,6.4,6.8,7.3,7.1,6.4,5.7,3.9,2.4,2.1,42283.0,-0.774954519002521,0.3228021978021978,0.0016815081470253884,5.208715428068373,0.0,28655,0.23700000000000002,0.12,0.11899999999999998,0.12,0.141,0.135,0.096,0.045
3605,2.0,4.0,79.5,7221.0,31.4,2852.0,4.5,4.1,5.7,5.3,4.9,4.6,5.0,4.9,5.6,6.4,7.2,7.5,7.5,8.4,7.7,5.0,3.0,2.6,39309.0,-0.883773582762306,0.3949591469325578,0.000553939897521119,1.4020329477742728,0.0,28657,0.205,0.095,0.099,0.12,0.147,0.159,0.127,0.055999999999999994
3606,2.0,34.0,75.4,19952.0,22.6,5989.0,5.0,5.9,6.3,6.1,6.0,6.3,6.0,5.8,6.2,6.8,7.1,7.4,6.3,5.8,5.2,3.2,2.3,2.2,55442.0,-0.29346492249444744,0.3001704089815557,0.0017040898155573376,5.676126878130217,0.0,28658,0.24599999999999994,0.12300000000000001,0.11800000000000001,0.13,0.145,0.121,0.084,0.045
3607,2.0,11.0,75.4,15516.0,25.6,5279.0,5.4,5.7,6.1,6.3,5.9,5.3,5.9,5.6,6.0,5.7,6.3,7.4,6.8,6.3,5.4,4.2,2.9,2.9,44904.0,-0.6790517731671489,0.3402294405774684,0.0007089456045372519,2.0833333333333335,0.0,28659,0.24599999999999994,0.11199999999999999,0.115,0.11699999999999999,0.13699999999999998,0.131,0.09600000000000002,0.057999999999999996
3608,2.0,1.0,73.8,1690.0,22.8,522.0,4.2,6.2,5.4,8.7,5.8,3.6,6.0,5.8,5.9,8.3,6.8,8.5,6.6,5.6,5.4,3.5,1.9,1.8,53942.0,-0.34835012613926164,0.3088757396449704,0.000591715976331361,1.9120458891013383,0.0,28660,0.262,0.094,0.11800000000000001,0.14200000000000002,0.153,0.122,0.08900000000000001,0.037000000000000005
