,bd,hour,time,end_use,category,energy
3379,True,13,12:30:00,refrigerator,Kitchen,3.748105324560218
3380,True,13,12:30:00,well_pump,Kitchen,0.19488242456802055
3381,True,13,12:45:00,ceiling_fan,HVAC,0.13644154965400052
3382,True,13,12:45:00,clothes_dryer,Laundry,3.156183100757731
3383,True,13,12:45:00,clothes_washer,Laundry,0.17804950354562604
3384,True,13,12:45:00,cooling,HVAC,11.181598988682005
3385,True,13,12:45:00,cooling_fans_pumps,HVAC,1.8178592357242438
3386,True,13,12:45:00,dishwasher,Kitchen,0.23917881248480463
3387,True,13,12:45:00,freezer,Kitchen,0.5555233655374081
3388,True,13,12:45:00,heating,HVAC,3.6542908836706514
3389,True,13,12:45:00,heating_fans_pumps,HVAC,2.3450436932446492
3390,True,13,12:45:00,heating_hp_bkup,HVAC,0.11372765772061313
3391,True,13,12:45:00,hot_tub_heater,Hot Tub,0.1244432927381769
3392,True,13,12:45:00,hot_tub_pump,Hot Tub,0.12295322615438524
3393,True,13,12:45:00,hot_water,HVAC,4.617105252861174
3394,True,13,12:45:00,lighting_exterior,Lighting,0.2861579389040205
3395,True,13,12:45:00,lighting_garage,Lighting,0.04693483882007966
3396,True,13,12:45:00,lighting_interior,Lighting,4.265772907299101
3397,True,13,12:45:00,mech_vent,HVAC,0.10037774524313148
3398,True,13,12:45:00,plug_loads,Plugs,13.98386898469165
3399,True,13,12:45:00,pool_heater,Pool,0.19621429309813554
3400,True,13,12:45:00,pool_pump,Pool,3.8172744039212763
3401,True,13,12:45:00,range_oven,Kitchen,1.3821693737674923
3402,True,13,12:45:00,refrigerator,Kitchen,3.748105324560218
3403,True,13,12:45:00,well_pump,Kitchen,0.19488242456802055
3404,True,14,13:00:00,ceiling_fan,HVAC,0.13642755634385223
3405,True,14,13:00:00,clothes_dryer,Laundry,3.127741084139638
3406,True,14,13:00:00,clothes_washer,Laundry,0.18060242340934846
3407,True,14,13:00:00,cooling,HVAC,11.470704949789269
3408,True,14,13:00:00,cooling_fans_pumps,HVAC,1.8691083348113793
3409,True,14,13:00:00,dishwasher,Kitchen,0.23155673009602618
3410,True,14,13:00:00,freezer,Kitchen,0.5555233655374081
3411,True,14,13:00:00,heating,HVAC,3.5556413858798357
3412,True,14,13:00:00,heating_fans_pumps,HVAC,2.2838369055566496
3413,True,14,13:00:00,heating_hp_bkup,HVAC,0.10668268890195091
3414,True,14,13:00:00,hot_tub_heater,Hot Tub,0.1244432927381769
3415,True,14,13:00:00,hot_tub_pump,Hot Tub,0.12295322615438524
3416,True,14,13:00:00,hot_water,HVAC,4.4860009480950715
3417,True,14,13:00:00,lighting_exterior,Lighting,0.2861579389040205
3418,True,14,13:00:00,lighting_garage,Lighting,0.04693483882007966
3419,True,14,13:00:00,lighting_interior,Lighting,4.259479551083071
3420,True,14,13:00:00,mech_vent,HVAC,0.10037774524313148
3421,True,14,13:00:00,plug_loads,Plugs,13.979452843306849
3422,True,14,13:00:00,pool_heater,Pool,0.19621429309813554
3423,True,14,13:00:00,pool_pump,Pool,3.8172744039212763
3424,True,14,13:00:00,range_oven,Kitchen,1.3036090648202476
3425,True,14,13:00:00,refrigerator,Kitchen,3.748105324560218
3426,True,14,13:00:00,well_pump,Kitchen,0.19488242456802055
3427,True,14,13:15:00,ceiling_fan,HVAC,0.14494241192009225
3428,True,14,13:15:00,clothes_dryer,Laundry,3.111058505277503
3429,True,14,13:15:00,clothes_washer,Laundry,0.1799825934187795
3430,True,14,13:15:00,cooling,HVAC,11.703054830524367
3431,True,14,13:15:00,cooling_fans_pumps,HVAC,1.9135856046740805
3432,True,14,13:15:00,dishwasher,Kitchen,0.2248654237791121
3433,True,14,13:15:00,freezer,Kitchen,0.5555233655374081
3434,True,14,13:15:00,heating,HVAC,3.510123602934107
3435,True,14,13:15:00,heating_fans_pumps,HVAC,2.241662934544359
3436,True,14,13:15:00,heating_hp_bkup,HVAC,0.10818920376258355
3437,True,14,13:15:00,hot_tub_heater,Hot Tub,0.18617578699374804
3438,True,14,13:15:00,hot_tub_pump,Hot Tub,0.18191175534522472
3439,True,14,13:15:00,hot_water,HVAC,4.3951830886499215
3440,True,14,13:15:00,lighting_exterior,Lighting,0.32246336113678353
3441,True,14,13:15:00,lighting_garage,Lighting,0.054243176465533054
3442,True,14,13:15:00,lighting_interior,Lighting,4.213225130831536
3443,True,14,13:15:00,mech_vent,HVAC,0.10576875390159847
3444,True,14,13:15:00,plug_loads,Plugs,13.866223740222186
3445,True,14,13:15:00,pool_heater,Pool,0.1561062256570723
3446,True,14,13:15:00,pool_pump,Pool,3.036375472526016
3447,True,14,13:15:00,range_oven,Kitchen,1.2443481819315372
3448,True,14,13:15:00,refrigerator,Kitchen,3.748105324560218
3449,True,14,13:15:00,well_pump,Kitchen,0.19488242456802055
3450,True,14,13:30:00,ceiling_fan,HVAC,0.14511656725727126
3451,True,14,13:30:00,clothes_dryer,Laundry,3.11660736829431
3452,True,14,13:30:00,clothes_washer,Laundry,0.1817012665009939
3453,True,14,13:30:00,cooling,HVAC,11.950982113215888
3454,True,14,13:30:00,cooling_fans_pumps,HVAC,1.959269343368234
3455,True,14,13:30:00,dishwasher,Kitchen,0.21702278718266288
3456,True,14,13:30:00,freezer,Kitchen,0.5555233655374081
3457,True,14,13:30:00,heating,HVAC,3.4127599184982524
3458,True,14,13:30:00,heating_fans_pumps,HVAC,2.191858976150539
3459,True,14,13:30:00,heating_hp_bkup,HVAC,0.10153300346937484
3460,True,14,13:30:00,hot_tub_heater,Hot Tub,0.18617578699374804
3461,True,14,13:30:00,hot_tub_pump,Hot Tub,0.18191175534522472
3462,True,14,13:30:00,hot_water,HVAC,4.2758608564326845
3463,True,14,13:30:00,lighting_exterior,Lighting,0.32246336113678353
3464,True,14,13:30:00,lighting_garage,Lighting,0.054243176465533054
3465,True,14,13:30:00,lighting_interior,Lighting,4.248632968142119
3466,True,14,13:30:00,mech_vent,HVAC,0.10576875390159847
3467,True,14,13:30:00,plug_loads,Plugs,13.885806518536391
3468,True,14,13:30:00,pool_heater,Pool,0.1561062256570723
3469,True,14,13:30:00,pool_pump,Pool,3.036375472526016
3470,True,14,13:30:00,range_oven,Kitchen,1.205140105280012
3471,True,14,13:30:00,refrigerator,Kitchen,3.748105324560218
3472,True,14,13:30:00,well_pump,Kitchen,0.19488242456802055
3473,True,14,13:45:00,ceiling_fan,HVAC,0.14512196818399517
3474,True,14,13:45:00,clothes_dryer,Laundry,3.1344677419769256
3475,True,14,13:45:00,clothes_washer,Laundry,0.18308842088102825
3476,True,14,13:45:00,cooling,HVAC,12.172109162814714
3477,True,14,13:45:00,cooling_fans_pumps,HVAC,1.9999665046168742
3478,True,14,13:45:00,dishwasher,Kitchen,0.21057476806499376
3479,True,14,13:45:00,freezer,Kitchen,0.5555233655374081
3480,True,14,13:45:00,heating,HVAC,3.378874946126474
3481,True,14,13:45:00,heating_fans_pumps,HVAC,2.1614869138179906
3482,True,14,13:45:00,heating_hp_bkup,HVAC,0.09917245479569119
3483,True,14,13:45:00,hot_tub_heater,Hot Tub,0.18617578699374804
3484,True,14,13:45:00,hot_tub_pump,Hot Tub,0.18191175534522472
3485,True,14,13:45:00,hot_water,HVAC,4.207004147033611
3486,True,14,13:45:00,lighting_exterior,Lighting,0.32246336113678353
3487,True,14,13:45:00,lighting_garage,Lighting,0.054243176465533054
3488,True,14,13:45:00,lighting_interior,Lighting,4.255709556931784
3489,True,14,13:45:00,mech_vent,HVAC,0.10576875390159847
3490,True,14,13:45:00,plug_loads,Plugs,13.887583227031216
3491,True,14,13:45:00,pool_heater,Pool,0.1561062256570723
3492,True,14,13:45:00,pool_pump,Pool,3.036375472526016
3493,True,14,13:45:00,range_oven,Kitchen,1.2053996934580964
3494,True,14,13:45:00,refrigerator,Kitchen,3.748105324560218
3495,True,14,13:45:00,well_pump,Kitchen,0.19488242456802055
3496,True,15,14:00:00,ceiling_fan,HVAC,0.14527599279429418
3497,True,15,14:00:00,clothes_dryer,Laundry,3.1504389205908545
3498,True,15,14:00:00,clothes_washer,Laundry,0.18334000586769453
3499,True,15,14:00:00,cooling,HVAC,12.389927359205807
3500,True,15,14:00:00,cooling_fans_pumps,HVAC,2.0398402209374535
3501,True,15,14:00:00,dishwasher,Kitchen,0.2061076615716516
3502,True,15,14:00:00,freezer,Kitchen,0.5555233655374081
3503,True,15,14:00:00,heating,HVAC,3.322197817483146
3504,True,15,14:00:00,heating_fans_pumps,HVAC,2.126525193054802
3505,True,15,14:00:00,heating_hp_bkup,HVAC,0.09575666323882412
3506,True,15,14:00:00,hot_tub_heater,Hot Tub,0.18617578699374804
3507,True,15,14:00:00,hot_tub_pump,Hot Tub,0.18191175534522472
3508,True,15,14:00:00,hot_water,HVAC,4.204181720926366
3509,True,15,14:00:00,lighting_exterior,Lighting,0.32246336113678353
3510,True,15,14:00:00,lighting_garage,Lighting,0.054243176465533054
3511,True,15,14:00:00,lighting_interior,Lighting,4.294349750687957
3512,True,15,14:00:00,mech_vent,HVAC,0.10576875390159847
3513,True,15,14:00:00,plug_loads,Plugs,13.90702455016459
3514,True,15,14:00:00,pool_heater,Pool,0.1561062256570723
3515,True,15,14:00:00,pool_pump,Pool,3.036375472526016
3516,True,15,14:00:00,range_oven,Kitchen,1.254628256758485
3517,True,15,14:00:00,refrigerator,Kitchen,3.748105324560218
3518,True,15,14:00:00,well_pump,Kitchen,0.19488242456802055
3519,True,15,14:15:00,ceiling_fan,HVAC,0.14961038378822983
3520,True,15,14:15:00,clothes_dryer,Laundry,3.1581507074625836
3521,True,15,14:15:00,clothes_washer,Laundry,0.18500668275535787
3522,True,15,14:15:00,cooling,HVAC,12.616836591855911
3523,True,15,14:15:00,cooling_fans_pumps,HVAC,2.0844060168990928
3524,True,15,14:15:00,dishwasher,Kitchen,0.20455293116517465
3525,True,15,14:15:00,freezer,Kitchen,0.5502326668180042
3526,True,15,14:15:00,heating,HVAC,3.3340411169013278
3527,True,15,14:15:00,heating_fans_pumps,HVAC,2.1163957549841173
3528,True,15,14:15:00,heating_hp_bkup,HVAC,0.0998039704277173
3529,True,15,14:15:00,hot_tub_heater,Hot Tub,0.4223558576634388
3530,True,15,14:15:00,hot_tub_pump,Hot Tub,0.41212291819699076
3531,True,15,14:15:00,hot_water,HVAC,4.187104383420047
3532,True,15,14:15:00,lighting_exterior,Lighting,0.34020270496145083
3533,True,15,14:15:00,lighting_garage,Lighting,0.06166404978417909
3534,True,15,14:15:00,lighting_interior,Lighting,4.406452760550686
3535,True,15,14:15:00,mech_vent,HVAC,0.09856553792992583
3536,True,15,14:15:00,plug_loads,Plugs,14.041796280573559
3537,True,15,14:15:00,pool_heater,Pool,0.12832695184733572
3538,True,15,14:15:00,pool_pump,Pool,2.4956518245961217
3539,True,15,14:15:00,range_oven,Kitchen,1.3409930521197746
3540,True,15,14:15:00,refrigerator,Kitchen,3.6540964994079155
3541,True,15,14:15:00,well_pump,Kitchen,0.19935203512738925
3542,True,15,14:30:00,ceiling_fan,HVAC,0.1503091655076355
3543,True,15,14:30:00,clothes_dryer,Laundry,3.1776867432109586
3544,True,15,14:30:00,clothes_washer,Laundry,0.18710990182031434
3545,True,15,14:30:00,cooling,HVAC,12.763513192247716
3546,True,15,14:30:00,cooling_fans_pumps,HVAC,2.11483208849888
3547,True,15,14:30:00,dishwasher,Kitchen,0.20760794081688483
3548,True,15,14:30:00,freezer,Kitchen,0.5502326668180042
3549,True,15,14:30:00,heating,HVAC,3.2565755758010186
3550,True,15,14:30:00,heating_fans_pumps,HVAC,2.0860068024807235
3551,True,15,14:30:00,heating_hp_bkup,HVAC,0.0968874208974745
3552,True,15,14:30:00,hot_tub_heater,Hot Tub,0.4223558576634388
3553,True,15,14:30:00,hot_tub_pump,Hot Tub,0.41212291819699076
3554,True,15,14:30:00,hot_water,HVAC,4.197926072998735
3555,True,15,14:30:00,lighting_exterior,Lighting,0.34020270496145083
3556,True,15,14:30:00,lighting_garage,Lighting,0.06166404978417909
3557,True,15,14:30:00,lighting_interior,Lighting,4.517194393183653
3558,True,15,14:30:00,mech_vent,HVAC,0.09856553792992583
3559,True,15,14:30:00,plug_loads,Plugs,14.106553686589189
3560,True,15,14:30:00,pool_heater,Pool,0.12832695184733572
3561,True,15,14:30:00,pool_pump,Pool,2.4956518245961217
3562,True,15,14:30:00,range_oven,Kitchen,1.4665505069417593
3563,True,15,14:30:00,refrigerator,Kitchen,3.6540964994079155
3564,True,15,14:30:00,well_pump,Kitchen,0.19935203512738925
3565,True,15,14:45:00,ceiling_fan,HVAC,0.1508464595179964
3566,True,15,14:45:00,clothes_dryer,Laundry,3.20219344822068
3567,True,15,14:45:00,clothes_washer,Laundry,0.18807691320056266
3568,True,15,14:45:00,cooling,HVAC,12.904276416168184
3569,True,15,14:45:00,cooling_fans_pumps,HVAC,2.1431963317721494
3570,True,15,14:45:00,dishwasher,Kitchen,0.2138225417014135
3571,True,15,14:45:00,freezer,Kitchen,0.5502326668180042
3572,True,15,14:45:00,heating,HVAC,3.2553149995036588
3573,True,15,14:45:00,heating_fans_pumps,HVAC,2.074587033916364
3574,True,15,14:45:00,heating_hp_bkup,HVAC,0.09723784284318827
3575,True,15,14:45:00,hot_tub_heater,Hot Tub,0.4223558576634388
3576,True,15,14:45:00,hot_tub_pump,Hot Tub,0.41212291819699076
3577,True,15,14:45:00,hot_water,HVAC,4.237513982096953
3578,True,15,14:45:00,lighting_exterior,Lighting,0.34020270496145083
3579,True,15,14:45:00,lighting_garage,Lighting,0.06166404978417909
3580,True,15,14:45:00,lighting_interior,Lighting,4.607506971384114
3581,True,15,14:45:00,mech_vent,HVAC,0.09856553792992583
3582,True,15,14:45:00,plug_loads,Plugs,14.157015134162643
3583,True,15,14:45:00,pool_heater,Pool,0.12832695184733572
3584,True,15,14:45:00,pool_pump,Pool,2.4956518245961217
3585,True,15,14:45:00,range_oven,Kitchen,1.644422614594172
3586,True,15,14:45:00,refrigerator,Kitchen,3.6540964994079155
3587,True,15,14:45:00,well_pump,Kitchen,0.19935203512738925
3588,True,16,15:00:00,ceiling_fan,HVAC,0.15159119821388908
3589,True,16,15:00:00,clothes_dryer,Laundry,3.1981830146315104
3590,True,16,15:00:00,clothes_washer,Laundry,0.18789333079128373
3591,True,16,15:00:00,cooling,HVAC,13.01752123103968
3592,True,16,15:00:00,cooling_fans_pumps,HVAC,2.16675753090985
3593,True,16,15:00:00,dishwasher,Kitchen,0.2259944138617437
3594,True,16,15:00:00,freezer,Kitchen,0.5502326668180042
3595,True,16,15:00:00,heating,HVAC,3.2276323531829463
3596,True,16,15:00:00,heating_fans_pumps,HVAC,2.0602920574608667
3597,True,16,15:00:00,heating_hp_bkup,HVAC,0.09616183094178475
3598,True,16,15:00:00,hot_tub_heater,Hot Tub,0.4223558576634388
3599,True,16,15:00:00,hot_tub_pump,Hot Tub,0.41212291819699076
3600,True,16,15:00:00,hot_water,HVAC,4.314235029998039
3601,True,16,15:00:00,lighting_exterior,Lighting,0.34020270496145083
3602,True,16,15:00:00,lighting_garage,Lighting,0.06166404978417909
3603,True,16,15:00:00,lighting_interior,Lighting,4.720993404077504
3604,True,16,15:00:00,mech_vent,HVAC,0.09856553792992583
3605,True,16,15:00:00,plug_loads,Plugs,14.22475463731921
3606,True,16,15:00:00,pool_heater,Pool,0.12832695184733572
3607,True,16,15:00:00,pool_pump,Pool,2.4956518245961217
3608,True,16,15:00:00,range_oven,Kitchen,1.8624468808894485
3609,True,16,15:00:00,refrigerator,Kitchen,3.6540964994079155
3610,True,16,15:00:00,well_pump,Kitchen,0.19935203512738925
3611,True,16,15:15:00,ceiling_fan,HVAC,0.16840619797942694
3612,True,16,15:15:00,clothes_dryer,Laundry,3.2171777793234826
3613,True,16,15:15:00,clothes_washer,Laundry,0.18840072330732774
3614,True,16,15:15:00,cooling,HVAC,13.153712374091027
3615,True,16,15:15:00,cooling_fans_pumps,HVAC,2.1999262421993704
3616,True,16,15:15:00,dishwasher,Kitchen,0.2412210501771148
3617,True,16,15:15:00,freezer,Kitchen,0.5610440946359165
3618,True,16,15:15:00,heating,HVAC,3.3610125102718356
3619,True,16,15:15:00,heating_fans_pumps,HVAC,2.1029623245397504
3620,True,16,15:15:00,heating_hp_bkup,HVAC,0.09796564226890145
3621,True,16,15:15:00,hot_tub_heater,Hot Tub,0.9353899362665472
3622,True,16,15:15:00,hot_tub_pump,Hot Tub,0.91274242663253
3623,True,16,15:15:00,hot_water,HVAC,4.400766223001758
3624,True,16,15:15:00,lighting_exterior,Lighting,0.3831688937254709
3625,True,16,15:15:00,lighting_garage,Lighting,0.0758030867553572
3626,True,16,15:15:00,lighting_interior,Lighting,5.168924613751988
3627,True,16,15:15:00,mech_vent,HVAC,0.14544435441007847
3628,True,16,15:15:00,plug_loads,Plugs,14.617512827343642
3629,True,16,15:15:00,pool_heater,Pool,0.08934920017091817
3630,True,16,15:15:00,pool_pump,Pool,1.7381966467319845
3631,True,16,15:15:00,range_oven,Kitchen,2.115259400001409
3632,True,16,15:15:00,refrigerator,Kitchen,3.799971111280558
3633,True,16,15:15:00,well_pump,Kitchen,0.24672479090610994
3634,True,16,15:30:00,ceiling_fan,HVAC,0.17047976104673576
3635,True,16,15:30:00,clothes_dryer,Laundry,3.2327307789109794
3636,True,16,15:30:00,clothes_washer,Laundry,0.18803321479343288
3637,True,16,15:30:00,cooling,HVAC,13.159921672247497
3638,True,16,15:30:00,cooling_fans_pumps,HVAC,2.207162600221394
3639,True,16,15:30:00,dishwasher,Kitchen,0.2592831239232024
3640,True,16,15:30:00,freezer,Kitchen,0.5610440946359165
3641,True,16,15:30:00,heating,HVAC,3.276409742704553
3642,True,16,15:30:00,heating_fans_pumps,HVAC,2.08503679604111
3643,True,16,15:30:00,heating_hp_bkup,HVAC,0.09723965951854086
3644,True,16,15:30:00,hot_tub_heater,Hot Tub,0.9353899362665472
3645,True,16,15:30:00,hot_tub_pump,Hot Tub,0.91274242663253
3646,True,16,15:30:00,hot_water,HVAC,4.505504381885768
3647,True,16,15:30:00,lighting_exterior,Lighting,0.3831688937254709
3648,True,16,15:30:00,lighting_garage,Lighting,0.0758030867553572
3649,True,16,15:30:00,lighting_interior,Lighting,5.351038511054689
3650,True,16,15:30:00,mech_vent,HVAC,0.14544435441007847
3651,True,16,15:30:00,plug_loads,Plugs,14.736844584831648
3652,True,16,15:30:00,pool_heater,Pool,0.08934920017091817
3653,True,16,15:30:00,pool_pump,Pool,1.7381966467319845
3654,True,16,15:30:00,range_oven,Kitchen,2.381357462364169
3655,True,16,15:30:00,refrigerator,Kitchen,3.799971111280558
3656,True,16,15:30:00,well_pump,Kitchen,0.24672479090610994
3657,True,16,15:45:00,ceiling_fan,HVAC,0.17227002095770885
3658,True,16,15:45:00,clothes_dryer,Laundry,3.243459523450682
3659,True,16,15:45:00,clothes_washer,Laundry,0.18412932675872634
3660,True,16,15:45:00,cooling,HVAC,13.146650269604848
3661,True,16,15:45:00,cooling_fans_pumps,HVAC,2.2097705113390322
3662,True,16,15:45:00,dishwasher,Kitchen,0.285886223190474
3663,True,16,15:45:00,freezer,Kitchen,0.5610440946359165
3664,True,16,15:45:00,heating,HVAC,3.331178969432995
3665,True,16,15:45:00,heating_fans_pumps,HVAC,2.0999716350153887
3666,True,16,15:45:00,heating_hp_bkup,HVAC,0.09947706706291946
3667,True,16,15:45:00,hot_tub_heater,Hot Tub,0.9353899362665472
3668,True,16,15:45:00,hot_tub_pump,Hot Tub,0.91274242663253
3669,True,16,15:45:00,hot_water,HVAC,4.670954308973864
3670,True,16,15:45:00,lighting_exterior,Lighting,0.3831688937254709
3671,True,16,15:45:00,lighting_garage,Lighting,0.0758030867553572
3672,True,16,15:45:00,lighting_interior,Lighting,5.508603134225218
3673,True,16,15:45:00,mech_vent,HVAC,0.14544435441007847
3674,True,16,15:45:00,plug_loads,Plugs,14.8407501663115
3675,True,16,15:45:00,pool_heater,Pool,0.08934920017091817
3676,True,16,15:45:00,pool_pump,Pool,1.7381966467319845
3677,True,16,15:45:00,range_oven,Kitchen,2.6641311314836567
3678,True,16,15:45:00,refrigerator,Kitchen,3.799971111280558
3679,True,16,15:45:00,well_pump,Kitchen,0.24672479090610994
3680,True,17,16:00:00,ceiling_fan,HVAC,0.17434191464766668
3681,True,17,16:00:00,clothes_dryer,Laundry,3.2382153218004377
3682,True,17,16:00:00,clothes_washer,Laundry,0.17745294663930375
3683,True,17,16:00:00,cooling,HVAC,13.115327398672225
3684,True,17,16:00:00,cooling_fans_pumps,HVAC,2.2080917560152407
3685,True,17,16:00:00,dishwasher,Kitchen,0.32233044924004134
3686,True,17,16:00:00,freezer,Kitchen,0.5610440946359165
3687,True,17,16:00:00,heating,HVAC,3.3323566169554755
3688,True,17,16:00:00,heating_fans_pumps,HVAC,2.1093024233216093
3689,True,17,16:00:00,heating_hp_bkup,HVAC,0.10151400202717345
3690,True,17,16:00:00,hot_tub_heater,Hot Tub,0.9353899362665472
3691,True,17,16:00:00,hot_tub_pump,Hot Tub,0.91274242663253
3692,True,17,16:00:00,hot_water,HVAC,4.856008372586391
3693,True,17,16:00:00,lighting_exterior,Lighting,0.3831688937254709
3694,True,17,16:00:00,lighting_garage,Lighting,0.0758030867553572
3695,True,17,16:00:00,lighting_interior,Lighting,5.689508500524443
3696,True,17,16:00:00,mech_vent,HVAC,0.14544435441007847
3697,True,17,16:00:00,plug_loads,Plugs,14.959940763214675
3698,True,17,16:00:00,pool_heater,Pool,0.08934920017091817
3699,True,17,16:00:00,pool_pump,Pool,1.7381966467319845
3700,True,17,16:00:00,range_oven,Kitchen,2.9599151420876932
3701,True,17,16:00:00,refrigerator,Kitchen,3.799971111280558
3702,True,17,16:00:00,well_pump,Kitchen,0.24672479090610994
3703,True,17,16:15:00,ceiling_fan,HVAC,0.21551691061337047
3704,True,17,16:15:00,clothes_dryer,Laundry,3.2095615888547666
3705,True,17,16:15:00,clothes_washer,Laundry,0.17382121621214822
3706,True,17,16:15:00,cooling,HVAC,13.110701848628535
3707,True,17,16:15:00,cooling_fans_pumps,HVAC,2.2187197978212096
3708,True,17,16:15:00,dishwasher,Kitchen,0.3781294853967299
3709,True,17,16:15:00,freezer,Kitchen,0.6194718109284639
3710,True,17,16:15:00,heating,HVAC,3.4847878556722676
3711,True,17,16:15:00,heating_fans_pumps,HVAC,2.167807274667641
3712,True,17,16:15:00,heating_hp_bkup,HVAC,0.10747677242836659
3713,True,17,16:15:00,hot_tub_heater,Hot Tub,1.094220782157828
3714,True,17,16:15:00,hot_tub_pump,Hot Tub,1.0812520769083867
3715,True,17,16:15:00,hot_water,HVAC,5.063385104640158
3716,True,17,16:15:00,lighting_exterior,Lighting,0.48951201163449
3717,True,17,16:15:00,lighting_garage,Lighting,0.11466044686516551
3718,True,17,16:15:00,lighting_interior,Lighting,6.7668537434380935
3719,True,17,16:15:00,mech_vent,HVAC,0.24530596745574004
3720,True,17,16:15:00,plug_loads,Plugs,15.698717474295524
3721,True,17,16:15:00,pool_heater,Pool,0.05496321819649733
3722,True,17,16:15:00,pool_pump,Pool,1.069120368003149
3723,True,17,16:15:00,range_oven,Kitchen,3.2058386809646446
3724,True,17,16:15:00,refrigerator,Kitchen,4.142387017814801
3725,True,17,16:15:00,well_pump,Kitchen,0.31994569459476796
3726,True,17,16:30:00,ceiling_fan,HVAC,0.21928003085791853
3727,True,17,16:30:00,clothes_dryer,Laundry,3.1447691750141002
3728,True,17,16:30:00,clothes_washer,Laundry,0.1712279366959981
3729,True,17,16:30:00,cooling,HVAC,13.017003871358863
3730,True,17,16:30:00,cooling_fans_pumps,HVAC,2.206550135130903
3731,True,17,16:30:00,dishwasher,Kitchen,0.4472283036110356
3732,True,17,16:30:00,freezer,Kitchen,0.6194718109284639
3733,True,17,16:30:00,heating,HVAC,3.4710629715821453
3734,True,17,16:30:00,heating_fans_pumps,HVAC,2.1830486407831677
3735,True,17,16:30:00,heating_hp_bkup,HVAC,0.1091842999617962
3736,True,17,16:30:00,hot_tub_heater,Hot Tub,1.094220782157828
3737,True,17,16:30:00,hot_tub_pump,Hot Tub,1.0812520769083867
3738,True,17,16:30:00,hot_water,HVAC,5.279903641664145
3739,True,17,16:30:00,lighting_exterior,Lighting,0.48951201163449
3740,True,17,16:30:00,lighting_garage,Lighting,0.11466044686516551
3741,True,17,16:30:00,lighting_interior,Lighting,7.049074455859721
3742,True,17,16:30:00,mech_vent,HVAC,0.24530596745574004
3743,True,17,16:30:00,plug_loads,Plugs,15.88303588258892
3744,True,17,16:30:00,pool_heater,Pool,0.05496321819649733
3745,True,17,16:30:00,pool_pump,Pool,1.069120368003149
3746,True,17,16:30:00,range_oven,Kitchen,3.3954185247744686
3747,True,17,16:30:00,refrigerator,Kitchen,4.142387017814801
3748,True,17,16:30:00,well_pump,Kitchen,0.31994569459476796
3749,True,17,16:45:00,ceiling_fan,HVAC,0.22225083515206961
3750,True,17,16:45:00,clothes_dryer,Laundry,3.0794317585676576
3751,True,17,16:45:00,clothes_washer,Laundry,0.1708627358507944
3752,True,17,16:45:00,cooling,HVAC,12.885167200928997
3753,True,17,16:45:00,cooling_fans_pumps,HVAC,2.1872884173607683
3754,True,17,16:45:00,dishwasher,Kitchen,0.5270722655425512
3755,True,17,16:45:00,freezer,Kitchen,0.6194718109284639
3756,True,17,16:45:00,heating,HVAC,3.5534211631023065
3757,True,17,16:45:00,heating_fans_pumps,HVAC,2.221612092280528
3758,True,17,16:45:00,heating_hp_bkup,HVAC,0.11563398845681633
3759,True,17,16:45:00,hot_tub_heater,Hot Tub,1.094220782157828
3760,True,17,16:45:00,hot_tub_pump,Hot Tub,1.0812520769083867
3761,True,17,16:45:00,hot_water,HVAC,5.47934621596316
3762,True,17,16:45:00,lighting_exterior,Lighting,0.48951201163449
3763,True,17,16:45:00,lighting_garage,Lighting,0.11466044686516551
3764,True,17,16:45:00,lighting_interior,Lighting,7.276217106742966
3765,True,17,16:45:00,mech_vent,HVAC,0.24530596745574004
3766,True,17,16:45:00,plug_loads,Plugs,16.031928385016876
3767,True,17,16:45:00,pool_heater,Pool,0.05496321819649733
3768,True,17,16:45:00,pool_pump,Pool,1.069120368003149
3769,True,17,16:45:00,range_oven,Kitchen,3.517313071092301
3770,True,17,16:45:00,refrigerator,Kitchen,4.142387017814801
3771,True,17,16:45:00,well_pump,Kitchen,0.31994569459476796
3772,True,18,17:00:00,ceiling_fan,HVAC,0.22499755008651248
3773,True,18,17:00:00,clothes_dryer,Laundry,3.0361915955207337
3774,True,18,17:00:00,clothes_washer,Laundry,0.17070885853849693
3775,True,18,17:00:00,cooling,HVAC,12.713991751420892
3776,True,18,17:00:00,cooling_fans_pumps,HVAC,2.159703282317089
3777,True,18,17:00:00,dishwasher,Kitchen,0.6219614908501822
3778,True,18,17:00:00,freezer,Kitchen,0.6194718109284639
3779,True,18,17:00:00,heating,HVAC,3.5942955729461574
3780,True,18,17:00:00,heating_fans_pumps,HVAC,2.2530302650201626
3781,True,18,17:00:00,heating_hp_bkup,HVAC,0.12071714429202067
3782,True,18,17:00:00,hot_tub_heater,Hot Tub,1.094220782157828
3783,True,18,17:00:00,hot_tub_pump,Hot Tub,1.0812520769083867
3784,True,18,17:00:00,hot_water,HVAC,5.699745318838271
3785,True,18,17:00:00,lighting_exterior,Lighting,0.48951201163449
3786,True,18,17:00:00,lighting_garage,Lighting,0.11466044686516551
3787,True,18,17:00:00,lighting_interior,Lighting,7.493272986876647
3788,True,18,17:00:00,mech_vent,HVAC,0.24530596745574004
3789,True,18,17:00:00,plug_loads,Plugs,16.176748441397006
3790,True,18,17:00:00,pool_heater,Pool,0.05496321819649733
3791,True,18,17:00:00,pool_pump,Pool,1.069120368003149
3792,True,18,17:00:00,range_oven,Kitchen,3.5614938791771933
